time;X;Y;Z;Total
16,385394;-0,1333;0,0064;0,9312;0,941
16,388331;-0,1324;0,0044;0,9349;0,944
16,392635;-0,1380;0,0068;0,9352;0,945
16,392902;-0,1425;0,0061;0,9386;0,949
16,395474;-0,1413;0,0071;0,9420;0,953
16,398249;-0,1387;0,0037;0,9430;0,953
16,400894;-0,1387;0,0028;0,9473;0,957
16,403562;-0,1394;0,0047;0,9498;0,960
16,405550;-0,1343;0,0024;0,9525;0,962
16,408233;-0,1373;0,0019;0,9535;0,963
16,412392;-0,1355;0,0042;0,9591;0,969
16,413114;-0,1353;0,0049;0,9599;0,969
16,415790;-0,1336;0,0040;0,9601;0,969
16,418504;-0,1316;0,0035;0,9631;0,972
16,425120;-0,1294;0,0049;0,9657;0,974
16,425861;-0,1285;0,0054;0,9733;0,982
16,430893;-0,1245;0,0084;0,9743;0,982
16,431360;-0,1187;0,0081;0,9720;0,979
16,437870;-0,1177;0,0110;0,9708;0,978
16,438562;-0,1145;0,0157;0,9701;0,977
16,438904;-0,1099;0,0142;0,9677;0,974
16,439185;-0,1064;0,0194;0,9699;0,976
16,440912;-0,1033;0,0159;0,9620;0,968
16,444143;-0,0966;0,0161;0,9557;0,961
16,446641;-0,0957;0,0171;0,9501;0,955
16,448675;-0,0959;0,0206;0,9464;0,951
16,451618;-0,0954;0,0201;0,9408;0,946
16,453480;-0,0979;0,0182;0,9391;0,944
16,456490;-0,0942;0,0201;0,9303;0,935
16,458467;-0,0945;0,0213;0,9237;0,929
16,461136;-0,0991;0,0213;0,9212;0,927
16,463570;-0,0986;0,0225;0,9156;0,921
16,466190;-0,1030;0,0247;0,9095;0,916
16,468548;-0,1050;0,0279;0,9046;0,911
16,472623;-0,1064;0,0289;0,9086;0,915
16,473602;-0,1062;0,0287;0,9114;0,918
16,476405;-0,1106;0,0282;0,9107;0,918
16,478840;-0,1113;0,0271;0,9137;0,921
16,481437;-0,1110;0,0266;0,9205;0,928
16,483904;-0,1108;0,0262;0,9205;0,928
16,486242;-0,1066;0,0228;0,9219;0,928
16,489643;-0,1003;0,0208;0,9212;0,927
16,491933;-0,0991;0,0166;0,9230;0,928
16,493936;-0,1013;0,0152;0,9300;0,936
16,496455;-0,1006;0,0103;0,9317;0,937
16,500254;-0,0989;0,0081;0,9373;0,943
16,501354;-0,0991;0,0042;0,9426;0,948
16,504071;-0,0973;0,0015;0,9459;0,951
16,506439;-0,0984;-0,0077;0,9589;0,964
16,508992;-0,0966;-0,0094;0,9628;0,968
16,511825;-0,0991;-0,0072;0,9680;0,973
16,514326;-0,0977;-0,0116;0,9776;0,983
16,517043;-0,0964;-0,0118;0,9818;0,987
16,519670;-0,0964;-0,0143;0,9929;0,998
16,521752;-0,0961;-0,0155;1,0048;1,010
16,527521;-0,0937;-0,0153;1,0158;1,020
16,528127;-0,0933;-0,0189;1,0230;1,027
16,529760;-0,0942;-0,0223;1,0349;1,039
16,532423;-0,0891;-0,0274;1,0449;1,049
16,540518;-0,0896;-0,0290;1,0556;1,060
16,541142;-0,0935;-0,0311;1,0613;1,066
16,541396;-0,0915;-0,0311;1,0669;1,071
16,541731;-0,0884;-0,0331;1,0666;1,071
16,546135;-0,0866;-0,0339;1,0718;1,076
16,547104;-0,0893;-0,0341;1,0791;1,083
16,551185;-0,0924;-0,0294;1,0818;1,086
16,552771;-0,0917;-0,0323;1,0823;1,087
16,554073;-0,0908;-0,0304;1,0847;1,089
16,557334;-0,0898;-0,0280;1,0789;1,083
16,559916;-0,0893;-0,0248;1,0752;1,079
16,561885;-0,0881;-0,0262;1,0666;1,071
16,564543;-0,0864;-0,0272;1,0610;1,065
16,567602;-0,0803;-0,0272;1,0463;1,050
16,569810;-0,0768;-0,0299;1,0344;1,038
16,580350;-0,0666;-0,0297;1,0205;1,023
16,581063;-0,0621;-0,0321;1,0121;1,015
16,581364;-0,0568;-0,0331;1,0058;1,008
16,581572;-0,0497;-0,0292;0,9990;1,001
16,582612;-0,0460;-0,0255;0,9943;0,996
16,585155;-0,0378;-0,0216;0,9880;0,989
16,588000;-0,0395;-0,0225;0,9785;0,980
16,590528;-0,0378;-0,0165;0,9731;0,974
16,592871;-0,0336;-0,0138;0,9667;0,967
16,595737;-0,0316;-0,0085;0,9655;0,966
16,597910;-0,0326;-0,0033;0,9596;0,960
16,599834;-0,0285;-0,0023;0,9518;0,952
16,602504;-0,0265;-0,0015;0,9479;0,948
16,605014;-0,0265;-0,0020;0,9476;0,948
16,607349;-0,0225;-0,0023;0,9420;0,942
16,613153;-0,0223;-0,0060;0,9433;0,944
16,614215;-0,0223;-0,0101;0,9381;0,938
16,615358;-0,0255;-0,0106;0,9368;0,937
16,617502;-0,0297;-0,0143;0,9361;0,937
16,620252;-0,0343;-0,0174;0,9330;0,934
16,622760;-0,0331;-0,0194;0,9354;0,936
16,625534;-0,0419;-0,0194;0,9391;0,940
16,628895;-0,0441;-0,0238;0,9381;0,939
16,631036;-0,0505;-0,0260;0,9384;0,940
16,632858;-0,0558;-0,0260;0,9459;0,948
16,637210;-0,0646;-0,0292;0,9447;0,947
16,637703;-0,0724;-0,0299;0,9445;0,948
16,642871;-0,0768;-0,0358;0,9464;0,950
16,643203;-0,0803;-0,0375;0,9496;0,954
16,648658;-0,0817;-0,0370;0,9520;0,956
16,649093;-0,0837;-0,0383;0,9547;0,959
16,650612;-0,0847;-0,0448;0,9618;0,967
16,654285;-0,0840;-0,0519;0,9694;0,974
16,655642;-0,0803;-0,0504;0,9711;0,976
16,657837;-0,0817;-0,0504;0,9764;0,981
16,661199;-0,0773;-0,0544;0,9773;0,982
16,662854;-0,0763;-0,0565;0,9829;0,987
16,665407;-0,0768;-0,0581;0,9843;0,989
16,668766;-0,0717;-0,0600;0,9865;0,991
16,671467;-0,0695;-0,0609;0,9878;0,992
16,673122;-0,0719;-0,0621;0,9918;0,996
16,675382;-0,0724;-0,0621;0,9914;0,996
16,677966;-0,0646;-0,0654;0,9958;1,000
16,680663;-0,0632;-0,0661;0,9999;1,004
16,683124;-0,0630;-0,0649;1,0021;1,006
16,685609;-0,0607;-0,0681;1,0034;1,007
16,688236;-0,0600;-0,0698;1,0055;1,010
16,692981;-0,0617;-0,0651;1,0051;1,009
16,693573;-0,0651;-0,0688;1,0065;1,011
16,695753;-0,0621;-0,0712;1,0097;1,014
16,698182;-0,0651;-0,0747;1,0129;1,018
16,700691;-0,0634;-0,0756;1,0107;1,016
16,703483;-0,0649;-0,0761;1,0112;1,016
16,706021;-0,0670;-0,0817;1,0088;1,014
16,708054;-0,0700;-0,0812;1,0097;1,015
16,712013;-0,0742;-0,0819;1,0109;1,017
16,713712;-0,0817;-0,0842;1,0119;1,019
16,715911;-0,0861;-0,0815;1,0141;1,021
16,718187;-0,0933;-0,0803;1,0170;1,024
16,721312;-0,0959;-0,0749;1,0205;1,028
16,723602;-0,0979;-0,0779;1,0207;1,028
16,726428;-0,0966;-0,0795;1,0246;1,032
16,728569;-0,0982;-0,0791;1,0237;1,031
16,731743;-0,0984;-0,0766;1,0234;1,031
16,733439;-0,0940;-0,0791;1,0253;1,033
16,741312;-0,0886;-0,0781;1,0253;1,032
16,741946;-0,0891;-0,0805;1,0230;1,030
16,742188;-0,0852;-0,0819;1,0168;1,024
16,744157;-0,0866;-0,0795;1,0151;1,022
16,746504;-0,0819;-0,0803;1,0100;1,017
16,752757;-0,0759;-0,0768;1,0065;1,012
16,753517;-0,0737;-0,0800;1,0046;1,010
16,755903;-0,0724;-0,0776;0,9980;1,004
16,757216;-0,0712;-0,0759;0,9950;1,000
16,759270;-0,0679;-0,0722;0,9904;0,995
16,761440;-0,0651;-0,0742;0,9869;0,992
16,763885;-0,0637;-0,0754;0,9882;0,993
16,766212;-0,0586;-0,0722;0,9850;0,989
16,768789;-0,0532;-0,0668;0,9846;0,988
16,772042;-0,0483;-0,0656;0,9878;0,991
16,773710;-0,0495;-0,0646;0,9894;0,993
16,776447;-0,0476;-0,0637;0,9914;0,995
16,778740;-0,0390;-0,0605;0,9939;0,996
16,781701;-0,0383;-0,0544;0,9983;1,000
16,784334;-0,0392;-0,0551;1,0032;1,005
16,786652;-0,0407;-0,0516;1,0032;1,005
16,788973;-0,0390;-0,0465;1,0100;1,012
16,793380;-0,0363;-0,0470;1,0137;1,015
16,794569;-0,0323;-0,0504;1,0190;1,021
16,796699;-0,0316;-0,0476;1,0268;1,028
16,799306;-0,0334;-0,0480;1,0300;1,032
16,801717;-0,0339;-0,0470;1,0337;1,035
16,804186;-0,0267;-0,0468;1,0430;1,044
16,806784;-0,0290;-0,0514;1,0451;1,047
16,809080;-0,0316;-0,0470;1,0498;1,051
16,812812;-0,0348;-0,0436;1,0586;1,060
16,815499;-0,0395;-0,0432;1,0608;1,062
16,818090;-0,0441;-0,0448;1,0633;1,065
16,819255;-0,0495;-0,0402;1,0694;1,071
16,821858;-0,0525;-0,0411;1,0689;1,071
16,824363;-0,0553;-0,0427;1,0691;1,071
16,827012;-0,0605;-0,0402;1,0713;1,074
16,831506;-0,0646;-0,0448;1,0738;1,077
16,832991;-0,0626;-0,0473;1,0757;1,079
16,834496;-0,0617;-0,0492;1,0742;1,077
16,840413;-0,0602;-0,0480;1,0694;1,072
16,840929;-0,0583;-0,0490;1,0738;1,076
16,842268;-0,0556;-0,0478;1,0659;1,068
16,844919;-0,0553;-0,0463;1,0666;1,069
16,847042;-0,0505;-0,0485;1,0659;1,068
16,851058;-0,0500;-0,0514;1,0581;1,060
16,852718;-0,0495;-0,0504;1,0523;1,055
16,854526;-0,0444;-0,0460;1,0542;1,056
16,857077;-0,0395;-0,0436;1,0510;1,053
16,860129;-0,0336;-0,0458;1,0461;1,048
16,862320;-0,0278;-0,0416;1,0373;1,039
16,864687;-0,0185;-0,0407;1,0363;1,037
16,867309;-0,0167;-0,0383;1,0286;1,029
16,870933;-0,0162;-0,0363;1,0190;1,020
16,872642;-0,0129;-0,0363;1,0076;1,008
16,874836;-0,0136;-0,0341;1,0016;1,002
16,877352;-0,0111;-0,0302;0,9943;0,995
16,879798;-0,0111;-0,0274;0,9855;0,986
16,882949;-0,0131;-0,0250;0,9743;0,975
16,885108;-0,0075;-0,0204;0,9724;0,973
16,887481;-0,0099;-0,0113;0,9608;0,961
16,890410;-0,0097;-0,0094;0,9486;0,949
16,893498;-0,0097;-0,0085;0,9466;0,947
16,895602;-0,0089;-0,0026;0,9422;0,942
16,897359;-0,0099;0,0019;0,9359;0,936
16,900030;-0,0077;0,0093;0,9335;0,934
16,902747;-0,0043;0,0133;0,9308;0,931
16,906031;-0,0057;0,0186;0,9240;0,924
16,907877;-0,0023;0,0215;0,9183;0,919
16,911637;-0,0001;0,0254;0,9193;0,920
16,914439;-0,0008;0,0301;0,9149;0,915
16,916559;0,0042;0,0323;0,9122;0,913
16,917726;0,0054;0,0375;0,9135;0,914
16,920155;0,0044;0,0408;0,9142;0,915
16,922636;0,0105;0,0452;0,9147;0,916
16,925145;0,0147;0,0469;0,9154;0,917
16,928077;0,0115;0,0485;0,9176;0,919
16,930866;0,0166;0,0520;0,9159;0,918
16,932938;0,0168;0,0548;0,9132;0,915
16,935873;0,0179;0,0565;0,9105;0,912
16,944252;0,0147;0,0597;0,9017;0,904
16,945174;0,0159;0,0618;0,8995;0,902
16,945573;0,0157;0,0616;0,8937;0,896
16,945895;0,0145;0,0609;0,8912;0,893
16,948454;0,0135;0,0613;0,8867;0,889
16,953765;0,0108;0,0634;0,8797;0,882
16,954461;0,0120;0,0641;0,8799;0,882
16,955575;0,0093;0,0670;0,8792;0,882
16,957841;0,0079;0,0678;0,8767;0,879
16,961086;0,0088;0,0685;0,8775;0,880
16,963148;0,0120;0,0711;0,8765;0,879
16,965648;0,0059;0,0743;0,8783;0,881
16,967972;0,0049;0,0748;0,8804;0,884
16,973346;0,0052;0,0758;0,8814;0,885
16,974414;0,0056;0,0776;0,8848;0,888
16,975849;0,0044;0,0832;0,8858;0,890
16,978913;0,0044;0,0834;0,8902;0,894
16,980799;0,0061;0,0853;0,8976;0,902
16,983395;0,0049;0,0872;0,9007;0,905
16,986010;0,0061;0,0868;0,9058;0,910
16,988331;0,0122;0,0883;0,9119;0,916
16,992208;0,0161;0,0876;0,9195;0,924
16,994787;0,0203;0,0895;0,9249;0,929
16,996339;0,0257;0,0902;0,9268;0,932
16,998516;0,0313;0,0872;0,9308;0,935
17,001133;0,0382;0,0883;0,9357;0,941
17,003545;0,0424;0,0902;0,9393;0,945
17,006172;0,0443;0,0895;0,9361;0,941
17,008458;0,0469;0,0890;0,9435;0,949
17,011940;0,0518;0,0924;0,9473;0,953
17,013706;0,0533;0,0939;0,9438;0,950
17,016632;0,0523;0,0921;0,9459;0,952
17,018555;0,0533;0,0926;0,9450;0,951
17,021174;0,0520;0,0975;0,9469;0,953
17,023525;0,0474;0,0968;0,9484;0,954
17,026080;0,0482;0,0990;0,9525;0,959
17,028726;0,0450;0,1037;0,9564;0,963
17,031594;0,0415;0,1049;0,9594;0,966
17,033494;0,0394;0,1042;0,9648;0,971
17,036133;0,0296;0,1079;0,9711;0,978
17,046032;0,0262;0,1112;0,9680;0,975
17,047176;0,0252;0,1102;0,9724;0,979
17,047699;0,0193;0,1076;0,9762;0,982
17,048138;0,0157;0,1095;0,9736;0,980
17,059064;0,0147;0,1079;0,9716;0,978
17,060088;0,0115;0,1061;0,9752;0,981
17,060593;0,0059;0,1051;0,9782;0,984
17,061159;0,0030;0,1027;0,9811;0,986
17,061599;0,0015;0,0993;0,9794;0,984
17,061983;-0,0020;0,1019;0,9799;0,985
17,064363;-0,0082;0,1051;0,9860;0,992
17,067347;-0,0155;0,1061;0,9867;0,993
17,069206;-0,0231;0,1086;0,9867;0,993
17,073125;-0,0272;0,1163;0,9906;0,998
17,074660;-0,0346;0,1181;0,9931;1,001
17,076492;-0,0397;0,1252;0,9931;1,002
17,079092;-0,0427;0,1330;0,9967;1,006
17,081681;-0,0465;0,1373;0,9980;1,008
17,084593;-0,0525;0,1382;1,0011;1,012
17,086869;-0,0509;0,1442;1,0009;1,013
17,089778;-0,0478;0,1491;0,9960;1,008
17,093290;-0,0429;0,1477;0,9939;1,006
17,094026;-0,0370;0,1491;0,9978;1,010
17,097054;-0,0360;0,1496;0,9972;1,009
17,099201;-0,0304;0,1506;0,9899;1,002
17,101781;-0,0248;0,1491;0,9880;0,999
17,104488;-0,0218;0,1474;0,9878;0,999
17,106797;-0,0221;0,1454;0,9823;0,993
17,111870;-0,0214;0,1508;0,9801;0,992
17,112588;-0,0234;0,1543;0,9797;0,992
17,114289;-0,0234;0,1571;0,9760;0,989
17,118340;-0,0250;0,1564;0,9752;0,988
17,120538;-0,0267;0,1584;0,9760;0,989
17,121955;-0,0262;0,1584;0,9804;0,993
17,124754;-0,0258;0,1569;0,9809;0,994
17,127323;-0,0248;0,1582;0,9834;0,996
17,131351;-0,0307;0,1559;0,9946;1,007
17,132382;-0,0326;0,1575;0,9978;1,011
17,134641;-0,0372;0,1571;1,0083;1,021
17,137137;-0,0360;0,1543;1,0190;1,031
17,143924;-0,0416;0,1515;1,0251;1,037
17,144690;-0,0458;0,1503;1,0358;1,048
17,145017;-0,0502;0,1479;1,0503;1,062
17,147652;-0,0532;0,1433;1,0598;1,071
17,150931;-0,0574;0,1438;1,0735;1,085
17,157849;-0,0661;0,1373;1,0904;1,101
17,158348;-0,0686;0,1308;1,0989;1,109
17,159472;-0,0722;0,1308;1,1099;1,120
17,159822;-0,0786;0,1303;1,1167;1,127
17,162535;-0,0856;0,1279;1,1255;1,136
17,165019;-0,0928;0,1252;1,1400;1,151
17,167420;-0,1003;0,1259;1,1532;1,164
17,170935;-0,1069;0,1215;1,1595;1,171
17,172589;-0,1143;0,1228;1,1708;1,183
17,175759;-0,1140;0,1230;1,1759;1,188
17,177429;-0,1174;0,1203;1,1845;1,196
17,180252;-0,1226;0,1188;1,1913;1,203
17,182537;-0,1245;0,1203;1,1977;1,210
17,185651;-0,1240;0,1151;1,1935;1,205
17,187802;-0,1245;0,1132;1,1930;1,205
17,192252;-0,1231;0,1119;1,1950;1,207
17,193111;-0,1171;0,1127;1,1869;1,198
17,195320;-0,1140;0,1127;1,1815;1,192
17,198778;-0,1096;0,1122;1,1789;1,189
17,200490;-0,1010;0,1151;1,1766;1,187
17,202751;-0,0966;0,1171;1,1691;1,179
17,205375;-0,0901;0,1205;1,1630;1,173
17,208052;-0,0832;0,1195;1,1568;1,166
17,211049;-0,0793;0,1259;1,1490;1,159
17,212731;-0,0722;0,1281;1,1444;1,154
17,215037;-0,0663;0,1349;1,1334;1,143
17,217547;-0,0630;0,1389;1,1239;1,134
17,221009;-0,0607;0,1440;1,1129;1,124
17,222908;-0,0561;0,1503;1,1021;1,114
17,226740;-0,0525;0,1557;1,0920;1,104
17,228579;-0,0473;0,1577;1,0811;1,094
17,232448;-0,0397;0,1615;1,0708;1,084
17,232933;-0,0336;0,1657;1,0637;1,077
17,237179;-0,0287;0,1687;1,0510;1,065
17,239304;-0,0216;0,1694;1,0400;1,054
17,241227;-0,0204;0,1713;1,0265;1,041
17,243080;-0,0133;0,1701;1,0151;1,029
17,247157;-0,0104;0,1711;1,0024;1,017
17,248212;-0,0101;0,1706;0,9923;1,007
17,251547;-0,0067;0,1706;0,9897;1,004
17,254330;-0,0001;0,1692;0,9843;0,999
17,256940;0,0035;0,1684;0,9804;0,995
17,257927;0,0042;0,1708;0,9776;0,992
17,261125;0,0047;0,1645;0,9752;0,989
17,264149;0,0030;0,1615;0,9704;0,984
17,265902;0,0047;0,1594;0,9687;0,982
17,268433;0,0003;0,1555;0,9718;0,984
17,272510;-0,0064;0,1528;0,9733;0,985
17,273430;-0,0075;0,1506;0,9736;0,985
17,276167;-0,0131;0,1462;0,9671;0,978
17,278565;-0,0169;0,1450;0,9675;0,978
17,280976;-0,0197;0,1454;0,9733;0,984
17,283574;-0,0192;0,1384;0,9696;0,980
17,286169;-0,0278;0,1376;0,9748;0,985
17,288586;-0,0353;0,1376;0,9738;0,984
17,292045;-0,0365;0,1364;0,9743;0,984
17,293418;-0,0429;0,1337;0,9804;0,990
17,296075;-0,0432;0,1317;0,9846;0,994
17,299112;-0,0434;0,1315;0,9860;0,996
17,301131;-0,0451;0,1281;0,9878;0,997
17,303504;-0,0390;0,1305;0,9934;1,003
17,305996;-0,0416;0,1298;0,9967;1,006
17,309192;-0,0404;0,1284;1,0039;1,013
17,311938;-0,0355;0,1293;1,0092;1,018
17,313714;-0,0336;0,1281;1,0153;1,024
17,316346;-0,0321;0,1268;1,0185;1,027
17,320459;-0,0319;0,1312;1,0202;1,029
17,322065;-0,0278;0,1293;1,0214;1,030
17,323866;-0,0295;0,1303;1,0217;1,030
17,326423;-0,0262;0,1330;1,0230;1,032
17,328909;-0,0206;0,1396;1,0209;1,031
17,333550;-0,0225;0,1438;1,0205;1,031
17,334436;-0,0174;0,1450;1,0183;1,029
17,336987;-0,0165;0,1457;1,0195;1,030
17,339051;-0,0180;0,1452;1,0205;1,031
17,341465;-0,0131;0,1450;1,0193;1,030
17,347604;-0,0111;0,1454;1,0185;1,029
17,348542;-0,0121;0,1433;1,0144;1,025
17,349356;-0,0109;0,1442;1,0188;1,029
17,352053;-0,0072;0,1417;1,0181;1,028
17,363784;-0,0052;0,1398;1,0168;1,026
17,364856;-0,0052;0,1393;1,0207;1,030
17,365326;-0,0101;0,1382;1,0209;1,030
17,365578;-0,0150;0,1403;1,0212;1,031
17,366442;-0,0194;0,1389;1,0219;1,032
17,366812;-0,0225;0,1376;1,0209;1,030
17,369172;-0,0278;0,1403;1,0202;1,030
17,372173;-0,0316;0,1415;1,0197;1,030
17,374054;-0,0348;0,1386;1,0205;1,030
17,378108;-0,0363;0,1352;1,0183;1,028
17,379576;-0,0351;0,1320;1,0193;1,028
17,381619;-0,0383;0,1281;1,0232;1,032
17,384265;-0,0409;0,1215;1,0249;1,033
17,388135;-0,0434;0,1142;1,0234;1,031
17,389402;-0,0439;0,1095;1,0258;1,033
17,392379;-0,0412;0,1044;1,0330;1,039
17,394242;-0,0402;0,1019;1,0363;1,042
17,397422;-0,0436;0,0953;1,0400;1,045
17,399908;-0,0453;0,0907;1,0428;1,048
17,401905;-0,0476;0,0885;1,0463;1,051
17,404408;-0,0463;0,0885;1,0463;1,051
17,407721;-0,0505;0,0823;1,0447;1,049
17,412214;-0,0483;0,0819;1,0512;1,056
17,413012;-0,0505;0,0814;1,0537;1,058
17,414495;-0,0502;0,0792;1,0530;1,057
17,417006;-0,0512;0,0751;1,0549;1,059
17,419602;-0,0512;0,0758;1,0605;1,064
17,428126;-0,0519;0,0716;1,0613;1,065
17,428826;-0,0502;0,0697;1,0661;1,070
17,429081;-0,0519;0,0697;1,0740;1,077
17,429846;-0,0478;0,0704;1,0784;1,082
17,441353;-0,0485;0,0675;1,0843;1,087
17,442582;-0,0505;0,0655;1,0916;1,095
17,443213;-0,0495;0,0629;1,1004;1,103
17,443619;-0,0512;0,0660;1,1097;1,113
17,443930;-0,0493;0,0658;1,1114;1,114
17,445259;-0,0519;0,0638;1,1183;1,121
17,447572;-0,0488;0,0648;1,1190;1,122
17,450861;-0,0490;0,0670;1,1211;1,124
17,452784;-0,0500;0,0613;1,1267;1,130
17,455326;-0,0473;0,0616;1,1278;1,130
17,457571;-0,0460;0,0621;1,1251;1,128
17,460603;-0,0439;0,0592;1,1236;1,126
17,463341;-0,0400;0,0582;1,1221;1,124
17,466114;-0,0419;0,0582;1,1197;1,122
17,468814;-0,0385;0,0587;1,1195;1,122
17,472481;-0,0351;0,0582;1,1224;1,124
17,473338;-0,0353;0,0594;1,1207;1,123
17,475069;-0,0378;0,0602;1,1155;1,118
17,478084;-0,0336;0,0621;1,1175;1,120
17,480302;-0,0341;0,0641;1,1129;1,115
17,482656;-0,0363;0,0678;1,1069;1,110
17,485010;-0,0385;0,0704;1,1021;1,105
17,489403;-0,0370;0,0716;1,0960;1,099
17,491981;-0,0321;0,0718;1,0916;1,094
17,493753;-0,0316;0,0753;1,0877;1,091
17,495376;-0,0304;0,0767;1,0811;1,084
17,498019;-0,0292;0,0790;1,0750;1,078
17,500898;-0,0243;0,0783;1,0671;1,070
17,503066;-0,0246;0,0783;1,0649;1,068
17,505277;-0,0218;0,0776;1,0559;1,059
17,507950;-0,0236;0,0763;1,0493;1,052
17,514272;-0,0214;0,0763;1,0456;1,049
17,514816;-0,0223;0,0734;1,0461;1,049
17,515972;-0,0262;0,0736;1,0419;1,045
17,518523;-0,0248;0,0770;1,0386;1,042
17,520678;-0,0250;0,0714;1,0393;1,042
17,525401;-0,0290;0,0741;1,0393;1,042
17,526090;-0,0287;0,0746;1,0366;1,040
17,530680;-0,0314;0,0751;1,0332;1,036
17,532089;-0,0336;0,0711;1,0361;1,039
17,537541;-0,0287;0,0729;1,0305;1,033
17,538183;-0,0262;0,0685;1,0300;1,033
17,538447;-0,0241;0,0695;1,0283;1,031
17,541029;-0,0246;0,0685;1,0253;1,028
17,545031;-0,0262;0,0658;1,0219;1,024
17,546030;-0,0250;0,0670;1,0197;1,022
17,548207;-0,0223;0,0650;1,0181;1,020
17,552615;-0,0243;0,0653;1,0188;1,021
17,555830;-0,0199;0,0672;1,0153;1,018
17,556536;-0,0192;0,0702;1,0102;1,013
17,558324;-0,0214;0,0739;1,0141;1,017
17,560804;-0,0162;0,0716;1,0114;1,014
17,563624;-0,0148;0,0758;1,0027;1,006
17,567197;-0,0126;0,0790;1,0039;1,007
17,568587;-0,0124;0,0816;1,0032;1,007
17,578434;-0,0057;0,0807;0,9992;1,002
17,579818;-0,0020;0,0814;0,9972;1,001
17,580250;0,0061;0,0816;0,9962;1,000
17,580506;0,0105;0,0834;0,9929;0,996
17,581347;0,0164;0,0836;0,9882;0,992
17,583789;0,0186;0,0821;0,9874;0,991
17,586100;0,0222;0,0790;0,9869;0,990
17,588927;0,0245;0,0811;0,9804;0,984
17,592901;0,0262;0,0809;0,9821;0,986
17,593669;0,0308;0,0731;0,9799;0,983
17,596228;0,0310;0,0755;0,9736;0,977
17,598599;0,0277;0,0758;0,9729;0,976
17,602263;0,0286;0,0734;0,9743;0,977
17,604511;0,0294;0,0773;0,9694;0,973
17,606453;0,0291;0,0736;0,9677;0,971
17,608809;0,0286;0,0702;0,9743;0,977
17,611631;0,0310;0,0702;0,9752;0,978
17,613966;0,0279;0,0704;0,9733;0,976
17,616411;0,0331;0,0662;0,9738;0,977
17,619256;0,0320;0,0653;0,9801;0,983
17,621554;0,0359;0,0646;0,9829;0,986
17,626205;0,0389;0,0641;0,9874;0,990
17,626905;0,0403;0,0631;0,9899;0,993
17,630881;0,0406;0,0602;0,9955;0,998
17,632647;0,0418;0,0569;0,9958;0,998
17,638362;0,0438;0,0580;0,9980;1,001
17,639442;0,0440;0,0533;1,0007;1,003
17,639869;0,0413;0,0518;1,0027;1,005
17,642436;0,0406;0,0533;0,9985;1,001
17,645279;0,0436;0,0520;0,9965;0,999
17,647043;0,0424;0,0467;0,9995;1,001
17,649181;0,0387;0,0462;0,9962;0,998
17,652184;0,0394;0,0445;0,9926;0,994
17,654314;0,0377;0,0404;0,9923;0,994
17,656784;0,0413;0,0347;0,9865;0,988
17,659311;0,0379;0,0359;0,9829;0,984
17,662221;0,0384;0,0299;0,9794;0,981
17,664413;0,0369;0,0252;0,9776;0,979
17,667654;0,0391;0,0220;0,9726;0,974
17,669636;0,0375;0,0215;0,9716;0,973
17,672628;0,0343;0,0254;0,9671;0,968
17,674417;0,0338;0,0222;0,9664;0,967
17,677237;0,0320;0,0198;0,9636;0,964
17,679594;0,0303;0,0198;0,9589;0,960
17,682001;0,0264;0,0184;0,9559;0,956
17,684427;0,0291;0,0161;0,9538;0,954
17,686979;0,0318;0,0108;0,9508;0,951
17,690846;0,0257;0,0161;0,9494;0,950
17,692376;0,0254;0,0115;0,9476;0,948
17,694488;0,0225;0,0096;0,9440;0,944
17,696843;0,0225;0,0077;0,9393;0,940
17,699790;0,0247;0,0049;0,9347;0,935
17,704237;0,0259;0,0024;0,9347;0,935
17,705158;0,0242;0,0015;0,9317;0,932
17,707353;0,0196;-0,0031;0,9308;0,931
17,710997;0,0184;-0,0033;0,9271;0,927
17,712757;0,0205;-0,0077;0,9225;0,923
17,715313;0,0184;-0,0077;0,9240;0,924
17,717346;0,0128;-0,0118;0,9200;0,920
17,721207;0,0124;-0,0111;0,9170;0,917
17,722365;0,0086;-0,0069;0,9156;0,916
17,728846;0,0086;-0,0067;0,9142;0,914
17,729582;0,0042;-0,0126;0,9195;0,920
17,731886;0,0044;-0,0150;0,9181;0,918
17,733966;0,0068;-0,0155;0,9176;0,918
17,740543;0,0032;-0,0157;0,9170;0,917
17,741169;0,0000;-0,0185;0,9205;0,921
17,741422;0,0003;-0,0234;0,9210;0,921
17,742661;0,0012;-0,0262;0,9228;0,923
17,745994;-0,0006;-0,0265;0,9207;0,921
17,747812;0,0003;-0,0302;0,9183;0,919
17,750564;0,0003;-0,0299;0,9183;0,919
17,752891;0,0037;-0,0318;0,9210;0,922
17,755167;0,0028;-0,0326;0,9151;0,916
17,757887;0,0042;-0,0339;0,9119;0,913
17,760623;0,0086;-0,0329;0,9100;0,911
17,762847;0,0061;-0,0318;0,9112;0,912
17,765346;0,0059;-0,0280;0,9149;0,915
17,768491;0,0122;-0,0287;0,9154;0,916
17,772513;0,0133;-0,0280;0,9179;0,918
17,773196;0,0112;-0,0262;0,9173;0,918
17,775468;0,0133;-0,0185;0,9252;0,925
17,777708;0,0110;-0,0216;0,9219;0,922
17,781392;0,0124;-0,0145;0,9232;0,923
17,782964;0,0105;-0,0106;0,9276;0,928
17,785336;0,0115;-0,0092;0,9274;0,927
17,788009;0,0133;-0,0052;0,9320;0,932
