dateTime,X,Y,Z
2023-02-07 15:44:54.996236,-0.10,0.46,-6.54
2023-02-07 15:44:55.006873,-0.06,0.42,-6.54
2023-02-07 15:44:55.018581,0.01,0.35,-6.48
2023-02-07 15:44:55.026121,0.04,0.31,-6.46
2023-02-07 15:44:55.036880,0.03,0.28,-6.42
2023-02-07 15:44:55.045218,0.01,0.27,-6.45
2023-02-07 15:44:55.055966,-0.02,0.29,-6.40
2023-02-07 15:44:55.067033,-0.07,0.36,-6.37
2023-02-07 15:44:55.074959,-0.10,0.41,-6.43
2023-02-07 15:44:55.087197,-0.11,0.46,-6.47
2023-02-07 15:44:55.096643,-0.09,0.50,-6.46
2023-02-07 15:44:55.105824,-0.14,0.48,-6.41
2023-02-07 15:44:55.116528,-0.12,0.41,-6.45
2023-02-07 15:44:55.126687,-0.04,0.35,-6.48
2023-02-07 15:44:55.135349,-0.06,0.38,-6.45
2023-02-07 15:44:55.145980,-0.09,0.37,-6.38
2023-02-07 15:44:55.156806,-0.11,0.35,-6.41
2023-02-07 15:44:55.164915,-0.11,0.38,-6.47
2023-02-07 15:44:55.175701,-0.12,0.40,-6.48
2023-02-07 15:44:55.186692,-0.09,0.42,-6.50
2023-02-07 15:44:55.194788,-0.08,0.40,-6.49
2023-02-07 15:44:55.205652,-0.09,0.41,-6.48
2023-02-07 15:44:55.216343,-0.05,0.37,-6.49
2023-02-07 15:44:55.224586,-0.05,0.33,-6.49
2023-02-07 15:44:55.235502,-0.04,0.35,-6.45
2023-02-07 15:44:55.246203,0.01,0.35,-6.42
2023-02-07 15:44:55.254491,0.03,0.32,-6.42
2023-02-07 15:44:55.265350,0.03,0.31,-6.46
2023-02-07 15:44:55.276236,-0.00,0.35,-6.46
2023-02-07 15:44:55.285385,0.00,0.33,-6.50
2023-02-07 15:44:55.295351,-0.01,0.36,-6.50
2023-02-07 15:44:55.315896,0.01,0.39,-6.48
2023-02-07 15:44:55.316683,0.02,0.42,-6.46
2023-02-07 15:44:55.347880,0.04,0.40,-6.52
2023-02-07 15:44:55.349673,-0.01,0.39,-6.52
2023-02-07 15:44:55.350759,0.04,0.37,-6.53
2023-02-07 15:44:55.355023,0.06,0.34,-6.55
2023-02-07 15:44:55.367955,0.02,0.34,-6.52
2023-02-07 15:44:55.374689,0.03,0.37,-6.49
2023-02-07 15:44:55.434338,0.04,0.39,-6.46
2023-02-07 15:44:55.436265,0.02,0.40,-6.42
2023-02-07 15:44:55.437053,0.08,0.37,-6.40
2023-02-07 15:44:55.437858,0.07,0.34,-6.37
2023-02-07 15:44:55.438651,0.09,0.28,-6.38
2023-02-07 15:44:55.439498,0.07,0.26,-6.37
2023-02-07 15:44:55.442267,0.05,0.27,-6.40
2023-02-07 15:44:55.472192,-0.00,0.29,-6.38
2023-02-07 15:44:55.472912,-0.03,0.37,-6.37
2023-02-07 15:44:55.473567,-0.04,0.40,-6.40
2023-02-07 15:44:55.489583,-0.05,0.41,-6.39
2023-02-07 15:44:55.506335,-0.07,0.36,-6.41
2023-02-07 15:44:55.508058,-0.06,0.35,-6.39
2023-02-07 15:44:55.512885,-0.04,0.31,-6.42
2023-02-07 15:44:55.523648,-0.03,0.31,-6.45
2023-02-07 15:44:55.532676,-0.02,0.33,-6.46
2023-02-07 15:44:55.542761,-0.05,0.34,-6.46
2023-02-07 15:44:55.555514,-0.05,0.34,-6.39
2023-02-07 15:44:55.561839,-0.01,0.36,-6.35
2023-02-07 15:44:55.575818,-0.01,0.40,-6.42
2023-02-07 15:44:55.583631,-0.02,0.32,-6.50
2023-02-07 15:44:55.591777,-0.01,0.29,-6.54
2023-02-07 15:44:55.602585,0.00,0.29,-6.57
2023-02-07 15:44:55.613416,-0.04,0.33,-6.56
2023-02-07 15:44:55.621675,-0.03,0.34,-6.53
2023-02-07 15:44:55.635932,-0.04,0.36,-6.49
2023-02-07 15:44:55.643407,-0.01,0.39,-6.50
2023-02-07 15:44:55.652587,-0.02,0.35,-6.41
2023-02-07 15:44:55.662415,0.03,0.29,-6.45
2023-02-07 15:44:55.671551,-0.01,0.28,-6.51
2023-02-07 15:44:55.681655,-0.01,0.28,-6.51
2023-02-07 15:44:55.692400,-0.05,0.29,-6.54
2023-02-07 15:44:55.702014,-0.11,0.34,-6.58
2023-02-07 15:44:55.711616,-0.11,0.40,-6.66
2023-02-07 15:44:55.722320,-0.17,0.42,-6.61
2023-02-07 15:44:55.730523,-0.12,0.37,-6.50
2023-02-07 15:44:55.741387,-0.10,0.36,-6.42
2023-02-07 15:44:55.752251,-0.05,0.30,-6.38
2023-02-07 15:44:55.761385,-0.01,0.26,-6.38
2023-02-07 15:44:55.771325,-0.05,0.30,-6.36
2023-02-07 15:44:55.787600,-0.00,0.32,-6.35
2023-02-07 15:44:55.790400,0.03,0.34,-6.40
2023-02-07 15:44:55.802344,-0.04,0.35,-6.37
2023-02-07 15:44:55.812195,-0.04,0.36,-6.34
2023-02-07 15:44:55.820329,0.01,0.34,-6.38
2023-02-07 15:44:55.831406,0.03,0.33,-6.45
2023-02-07 15:44:55.841937,0.01,0.28,-6.54
2023-02-07 15:44:55.850659,0.03,0.24,-6.57
2023-02-07 15:44:55.861290,0.05,0.24,-6.60
2023-02-07 15:44:55.871878,0.05,0.26,-6.67
2023-02-07 15:44:55.880260,0.02,0.30,-6.69
2023-02-07 15:44:55.891260,0.00,0.33,-6.69
2023-02-07 15:44:55.902095,0.01,0.37,-6.58
2023-02-07 15:44:55.910402,0.05,0.41,-6.46
2023-02-07 15:44:55.924354,0.11,0.40,-6.42
2023-02-07 15:44:55.932407,0.11,0.32,-6.36
2023-02-07 15:44:55.939962,0.11,0.25,-6.36
2023-02-07 15:44:55.951659,0.09,0.23,-6.42
2023-02-07 15:44:55.961792,0.07,0.24,-6.42
2023-02-07 15:44:55.969867,0.08,0.25,-6.44
2023-02-07 15:44:55.981134,0.03,0.33,-6.39
2023-02-07 15:44:55.989105,0.03,0.34,-6.35
2023-02-07 15:44:55.999823,0.04,0.33,-6.31
2023-02-07 15:44:56.010673,0.06,0.33,-6.28
2023-02-07 15:44:56.019163,0.07,0.31,-6.29
2023-02-07 15:44:56.029917,0.04,0.29,-6.30
2023-02-07 15:44:56.040575,0.06,0.30,-6.38
2023-02-07 15:44:56.048822,0.02,0.30,-6.38
2023-02-07 15:44:56.059693,0.03,0.28,-6.42
2023-02-07 15:44:56.068952,0.04,0.28,-6.45
2023-02-07 15:44:56.078711,0.06,0.32,-6.43
2023-02-07 15:44:56.089427,0.07,0.28,-6.42
2023-02-07 15:44:56.097822,0.10,0.28,-6.42
2023-02-07 15:44:56.108796,0.12,0.30,-6.46
2023-02-07 15:44:56.117007,0.12,0.28,-6.51
2023-02-07 15:44:56.127749,0.13,0.29,-6.45
2023-02-07 15:44:56.138541,0.09,0.33,-6.41
2023-02-07 15:44:56.146881,0.13,0.38,-6.38
2023-02-07 15:44:56.157595,0.12,0.35,-6.39
2023-02-07 15:44:56.165781,0.13,0.28,-6.43
2023-02-07 15:44:56.176886,0.11,0.25,-6.46
2023-02-07 15:44:56.187413,0.13,0.28,-6.51
2023-02-07 15:44:56.196387,0.07,0.33,-6.52
2023-02-07 15:44:56.206617,0.05,0.36,-6.55
2023-02-07 15:44:56.217456,0.06,0.40,-6.58
2023-02-07 15:44:56.225800,0.05,0.44,-6.57
2023-02-07 15:44:56.238460,0.04,0.40,-6.55
2023-02-07 15:44:56.244664,0.06,0.39,-6.53
2023-02-07 15:44:56.255437,0.06,0.38,-6.55
2023-02-07 15:44:56.266724,0.07,0.35,-6.52
2023-02-07 15:44:56.274514,0.05,0.38,-6.54
2023-02-07 15:44:56.285656,0.02,0.44,-6.49
2023-02-07 15:44:56.296243,0.03,0.41,-6.41
2023-02-07 15:44:56.304676,0.05,0.38,-6.38
2023-02-07 15:44:56.315466,0.09,0.34,-6.39
2023-02-07 15:44:56.324734,0.12,0.31,-6.39
2023-02-07 15:44:56.334604,0.09,0.30,-6.41
2023-02-07 15:44:56.345270,0.09,0.28,-6.41
2023-02-07 15:44:56.353551,0.07,0.34,-6.46
2023-02-07 15:44:56.365163,0.06,0.34,-6.42
2023-02-07 15:44:56.375123,0.05,0.40,-6.38
2023-02-07 15:44:56.383379,0.05,0.41,-6.40
2023-02-07 15:44:56.394286,0.05,0.38,-6.38
2023-02-07 15:44:56.402633,0.09,0.41,-6.37
2023-02-07 15:44:56.413189,0.10,0.38,-6.41
2023-02-07 15:44:56.424177,0.07,0.36,-6.42
2023-02-07 15:44:56.432450,0.04,0.34,-6.41
2023-02-07 15:44:56.443282,-0.02,0.37,-6.43
2023-02-07 15:44:56.453963,-0.00,0.42,-6.43
2023-02-07 15:44:56.462333,-0.02,0.44,-6.44
2023-02-07 15:44:56.473231,-0.03,0.48,-6.49
2023-02-07 15:44:56.484734,0.00,0.45,-6.47
2023-02-07 15:44:56.492107,0.03,0.44,-6.49
2023-02-07 15:44:56.502915,0.04,0.39,-6.51
2023-02-07 15:44:56.511688,0.06,0.35,-6.54
2023-02-07 15:44:56.522047,0.08,0.34,-6.60
2023-02-07 15:44:56.532846,0.11,0.37,-6.58
2023-02-07 15:44:56.541242,0.06,0.44,-6.53
2023-02-07 15:44:56.552442,0.07,0.45,-6.50
2023-02-07 15:44:56.562875,0.12,0.40,-6.47
2023-02-07 15:44:56.571934,0.12,0.41,-6.45
2023-02-07 15:44:56.581859,0.13,0.38,-6.42
2023-02-07 15:44:56.590111,0.14,0.37,-6.42
2023-02-07 15:44:56.601140,0.14,0.37,-6.43
2023-02-07 15:44:56.611754,0.10,0.38,-6.46
2023-02-07 15:44:56.620039,0.11,0.39,-6.53
2023-02-07 15:44:56.630838,0.05,0.39,-6.56
2023-02-07 15:44:56.641631,0.04,0.43,-6.54
2023-02-07 15:44:56.650092,0.02,0.45,-6.52
2023-02-07 15:44:56.660741,0.06,0.45,-6.50
2023-02-07 15:44:56.669431,0.08,0.37,-6.46
2023-02-07 15:44:56.679944,0.09,0.34,-6.44
2023-02-07 15:44:56.690757,0.07,0.33,-6.41
2023-02-07 15:44:56.698898,0.05,0.36,-6.44
2023-02-07 15:44:56.709710,0.02,0.45,-6.43
2023-02-07 15:44:56.720509,0.02,0.46,-6.38
2023-02-07 15:44:56.728881,0.03,0.48,-6.39
2023-02-07 15:44:56.739662,0.07,0.46,-6.39
2023-02-07 15:44:56.748108,0.05,0.40,-6.41
2023-02-07 15:44:56.759023,0.06,0.34,-6.49
2023-02-07 15:44:56.769583,0.10,0.32,-6.53
2023-02-07 15:44:56.777877,0.08,0.33,-6.51
2023-02-07 15:44:56.788558,0.01,0.39,-6.45
2023-02-07 15:44:56.799485,0.05,0.48,-6.42
2023-02-07 15:44:56.807722,0.10,0.45,-6.47
2023-02-07 15:44:56.818961,0.11,0.43,-6.44
2023-02-07 15:44:56.826809,0.14,0.42,-6.43
2023-02-07 15:44:56.837571,0.18,0.38,-6.45
2023-02-07 15:44:56.848583,0.17,0.34,-6.49
2023-02-07 15:44:56.856639,0.11,0.40,-6.47
2023-02-07 15:44:56.867569,0.10,0.41,-6.49
2023-02-07 15:44:56.878417,0.08,0.48,-6.45
2023-02-07 15:44:56.887345,0.06,0.47,-6.43
2023-02-07 15:44:56.897516,0.09,0.46,-6.42
2023-02-07 15:44:56.906439,0.06,0.39,-6.48
2023-02-07 15:44:56.917123,0.08,0.34,-6.49
2023-02-07 15:44:56.927391,0.05,0.33,-6.48
2023-02-07 15:44:56.935928,0.08,0.33,-6.54
2023-02-07 15:44:56.946564,0.08,0.36,-6.54
2023-02-07 15:44:56.957226,0.02,0.40,-6.52
2023-02-07 15:44:56.965479,0.01,0.47,-6.50
2023-02-07 15:44:56.976224,-0.03,0.49,-6.47
2023-02-07 15:44:56.984606,0.04,0.42,-6.50
2023-02-07 15:44:56.995627,0.08,0.35,-6.46
2023-02-07 15:44:57.006165,0.10,0.31,-6.44
2023-02-07 15:44:57.015024,0.10,0.28,-6.41
2023-02-07 15:44:57.025313,0.07,0.30,-6.44
2023-02-07 15:44:57.036111,0.10,0.30,-6.42
2023-02-07 15:44:57.044826,0.05,0.39,-6.44
2023-02-07 15:44:57.055905,0.01,0.42,-6.40
2023-02-07 15:44:57.063653,0.01,0.47,-6.40
2023-02-07 15:44:57.074353,0.01,0.49,-6.40
2023-02-07 15:44:57.085837,0.03,0.50,-6.41
2023-02-07 15:44:57.093279,0.04,0.49,-6.38
2023-02-07 15:44:57.104298,0.02,0.40,-6.43
2023-02-07 15:44:57.115004,0.05,0.40,-6.51
2023-02-07 15:44:57.123286,0.03,0.44,-6.57
2023-02-07 15:44:57.134165,0.04,0.43,-6.57
2023-02-07 15:44:57.142382,0.01,0.46,-6.52
2023-02-07 15:44:57.153092,-0.00,0.50,-6.58
2023-02-07 15:44:57.164218,-0.00,0.50,-6.52
2023-02-07 15:44:57.172327,0.06,0.52,-6.47
2023-02-07 15:44:57.183012,0.08,0.49,-6.46
2023-02-07 15:44:57.193912,0.08,0.40,-6.52
2023-02-07 15:44:57.202458,0.11,0.39,-6.58
2023-02-07 15:44:57.213029,0.08,0.37,-6.56
2023-02-07 15:44:57.221611,0.09,0.36,-6.54
2023-02-07 15:44:57.232090,0.08,0.40,-6.52
2023-02-07 15:44:57.242871,0.08,0.41,-6.50
2023-02-07 15:44:57.252699,0.11,0.45,-6.49
2023-02-07 15:44:57.261958,0.09,0.48,-6.41
2023-02-07 15:44:57.293747,0.11,0.45,-6.41
2023-02-07 15:44:57.295226,0.09,0.42,-6.54
2023-02-07 15:44:57.295928,0.05,0.44,-6.61
2023-02-07 15:44:57.300001,0.02,0.47,-6.57
2023-02-07 15:44:57.310821,0.02,0.46,-6.51
2023-02-07 15:44:57.321774,0.01,0.47,-6.54
2023-02-07 15:44:57.330140,0.04,0.45,-6.51
2023-02-07 15:44:57.340722,0.03,0.46,-6.41
2023-02-07 15:44:57.352066,0.09,0.41,-6.39
2023-02-07 15:44:57.359844,0.10,0.41,-6.41
2023-02-07 15:44:57.370692,0.09,0.43,-6.38
2023-02-07 15:44:57.378942,0.06,0.43,-6.36
2023-02-07 15:44:57.389745,0.03,0.46,-6.37
2023-02-07 15:44:57.400561,0.06,0.49,-6.42
2023-02-07 15:44:57.409617,0.11,0.47,-6.40
2023-02-07 15:44:57.419804,0.15,0.43,-6.39
2023-02-07 15:44:57.430440,0.17,0.37,-6.43
2023-02-07 15:44:57.439006,0.15,0.36,-6.48
2023-02-07 15:44:57.449535,0.11,0.34,-6.52
2023-02-07 15:44:57.457759,0.13,0.36,-6.56
2023-02-07 15:44:57.469257,0.11,0.43,-6.58
2023-02-07 15:44:57.479691,0.11,0.47,-6.54
2023-02-07 15:44:57.488259,0.14,0.48,-6.53
2023-02-07 15:44:57.498644,0.10,0.45,-6.52
2023-02-07 15:44:57.509488,0.11,0.43,-6.49
2023-02-07 15:44:57.518507,0.14,0.37,-6.51
2023-02-07 15:44:57.528591,0.15,0.32,-6.47
2023-02-07 15:44:57.537647,0.14,0.33,-6.52
2023-02-07 15:44:57.547535,0.12,0.34,-6.48
2023-02-07 15:44:57.558407,0.11,0.38,-6.43
2023-02-07 15:44:57.567264,0.13,0.43,-6.39
2023-02-07 15:44:57.577612,0.14,0.44,-6.41
2023-02-07 15:44:57.588454,0.11,0.43,-6.36
2023-02-07 15:44:57.596613,0.17,0.36,-6.35
2023-02-07 15:44:57.607278,0.14,0.30,-6.40
2023-02-07 15:44:57.615667,0.14,0.28,-6.40
2023-02-07 15:44:57.626502,0.17,0.30,-6.47
2023-02-07 15:44:57.637445,0.18,0.33,-6.52
2023-02-07 15:44:57.645508,0.11,0.36,-6.51
2023-02-07 15:44:57.656238,0.05,0.36,-6.47
2023-02-07 15:44:57.667107,0.08,0.41,-6.45
2023-02-07 15:44:57.675513,0.11,0.41,-6.51
2023-02-07 15:44:57.686329,0.14,0.39,-6.52
2023-02-07 15:44:57.694567,0.11,0.34,-6.49
2023-02-07 15:44:57.708280,0.11,0.29,-6.47
2023-02-07 15:44:57.716220,0.09,0.30,-6.52
2023-02-07 15:44:57.724400,0.10,0.30,-6.56
2023-02-07 15:44:57.736388,0.12,0.31,-6.49
2023-02-07 15:44:57.746314,0.11,0.35,-6.46
2023-02-07 15:44:57.754198,0.10,0.42,-6.43
2023-02-07 15:44:57.765110,0.09,0.38,-6.42
2023-02-07 15:44:57.781935,0.12,0.34,-6.45
2023-02-07 15:44:57.786110,0.11,0.29,-6.48
2023-02-07 15:44:57.794952,0.13,0.26,-6.50
2023-02-07 15:44:57.821077,0.14,0.27,-6.51
2023-02-07 15:44:57.822777,0.13,0.26,-6.44
2023-02-07 15:44:57.824880,0.18,0.33,-6.40
2023-02-07 15:44:57.833136,0.16,0.39,-6.37
2023-02-07 15:44:57.843938,0.10,0.38,-6.34
2023-02-07 15:44:57.852888,0.10,0.40,-6.28
2023-02-07 15:44:57.863146,0.11,0.39,-6.33
2023-02-07 15:44:57.874426,0.12,0.34,-6.36
2023-02-07 15:44:57.882158,0.11,0.31,-6.39
2023-02-07 15:44:57.892939,0.06,0.28,-6.38
2023-02-07 15:44:57.903741,0.09,0.28,-6.41
2023-02-07 15:44:57.912019,0.08,0.31,-6.46
2023-02-07 15:44:57.923201,0.11,0.32,-6.50
2023-02-07 15:44:57.931957,0.12,0.33,-6.54
2023-02-07 15:44:57.942100,0.15,0.30,-6.55
2023-02-07 15:44:57.953321,0.18,0.35,-6.48
2023-02-07 15:44:57.960989,0.17,0.31,-6.44
2023-02-07 15:44:57.971896,0.18,0.30,-6.51
2023-02-07 15:44:57.982742,0.17,0.29,-6.52
2023-02-07 15:44:57.990961,0.13,0.30,-6.49
2023-02-07 15:44:58.002056,0.12,0.33,-6.46
2023-02-07 15:44:58.009970,0.12,0.33,-6.46
2023-02-07 15:44:58.020946,0.17,0.31,-6.44
2023-02-07 15:44:58.031621,0.14,0.30,-6.42
2023-02-07 15:44:58.039863,0.12,0.27,-6.49
2023-02-07 15:44:58.050749,0.14,0.27,-6.49
2023-02-07 15:44:58.061736,0.10,0.31,-6.51
2023-02-07 15:44:58.069918,0.09,0.27,-6.52
2023-02-07 15:44:58.080740,0.04,0.34,-6.49
2023-02-07 15:44:58.089475,0.08,0.34,-6.47
2023-02-07 15:44:58.099962,0.07,0.37,-6.46
2023-02-07 15:44:58.110584,0.08,0.36,-6.43
2023-02-07 15:44:58.119340,0.10,0.33,-6.41
2023-02-07 15:44:58.130317,0.09,0.30,-6.45
2023-02-07 15:44:58.140389,0.11,0.27,-6.45
2023-02-07 15:44:58.148873,0.10,0.27,-6.46
2023-02-07 15:44:58.159579,0.10,0.29,-6.43
2023-02-07 15:44:58.167806,0.09,0.33,-6.39
2023-02-07 15:44:58.178643,0.11,0.31,-6.45
2023-02-07 15:44:58.190700,0.15,0.33,-6.43
2023-02-07 15:44:58.197716,0.11,0.34,-6.47
2023-02-07 15:44:58.208485,0.09,0.32,-6.44
2023-02-07 15:44:58.219394,0.14,0.33,-6.48
2023-02-07 15:44:58.228054,0.10,0.28,-6.51
2023-02-07 15:44:58.238562,0.12,0.30,-6.51
2023-02-07 15:44:58.246627,0.06,0.34,-6.53
2023-02-07 15:44:58.257600,0.08,0.36,-6.53
2023-02-07 15:44:58.269254,0.09,0.36,-6.56
2023-02-07 15:44:58.276610,0.09,0.39,-6.54
2023-02-07 15:44:58.287472,0.09,0.37,-6.45
2023-02-07 15:44:58.298184,0.09,0.34,-6.39
2023-02-07 15:44:58.306481,0.12,0.28,-6.40
2023-02-07 15:44:58.317264,0.15,0.23,-6.42
2023-02-07 15:44:58.325554,0.11,0.26,-6.46
2023-02-07 15:44:58.336590,0.06,0.32,-6.46
2023-02-07 15:44:58.347257,0.06,0.34,-6.49
2023-02-07 15:44:58.356436,0.07,0.33,-6.48
2023-02-07 15:44:58.366324,0.11,0.32,-6.44
2023-02-07 15:44:58.377512,0.12,0.33,-6.42
2023-02-07 15:44:58.387114,0.07,0.26,-6.38
2023-02-07 15:44:58.396903,0.09,0.29,-6.42
2023-02-07 15:44:58.405005,0.06,0.31,-6.47
2023-02-07 15:44:58.416277,0.04,0.40,-6.47
2023-02-07 15:44:58.426109,-0.00,0.43,-6.49
2023-02-07 15:44:58.435438,-0.01,0.44,-6.48
2023-02-07 15:44:58.445825,0.01,0.41,-6.43
2023-02-07 15:44:58.460567,0.06,0.37,-6.43
2023-02-07 15:44:58.464212,0.09,0.33,-6.45
2023-02-07 15:44:58.475055,0.12,0.28,-6.39
2023-02-07 15:44:58.483425,0.12,0.27,-6.39
2023-02-07 15:44:58.494094,0.13,0.25,-6.34
2023-02-07 15:44:58.504984,0.12,0.24,-6.34
2023-02-07 15:44:58.513323,0.14,0.25,-6.35
2023-02-07 15:44:58.524793,0.15,0.24,-6.41
2023-02-07 15:44:58.534845,0.13,0.19,-6.49
2023-02-07 15:44:58.543158,0.09,0.22,-6.55
2023-02-07 15:44:58.554226,0.07,0.21,-6.62
2023-02-07 15:44:58.562208,0.06,0.27,-6.67
2023-02-07 15:44:58.573074,0.09,0.30,-6.76
2023-02-07 15:44:58.583830,0.03,0.36,-6.75
2023-02-07 15:44:58.592079,0.01,0.43,-6.62
2023-02-07 15:44:58.603083,0.00,0.45,-6.50
2023-02-07 15:44:58.613939,0.03,0.41,-6.46
2023-02-07 15:44:58.622077,0.06,0.38,-6.45
2023-02-07 15:44:58.632869,0.05,0.37,-6.43
2023-02-07 15:44:58.641841,0.02,0.34,-6.45
2023-02-07 15:44:58.652028,0.00,0.34,-6.49
2023-02-07 15:44:58.662801,0.04,0.38,-6.54
2023-02-07 15:44:58.671002,0.08,0.34,-6.50
2023-02-07 15:44:58.681810,0.08,0.36,-6.39
2023-02-07 15:44:58.690097,0.09,0.30,-6.33
2023-02-07 15:44:58.705607,0.14,0.27,-6.32
2023-02-07 15:44:58.712314,0.18,0.25,-6.33
2023-02-07 15:44:58.721820,0.17,0.24,-6.35
2023-02-07 15:44:58.730856,0.13,0.24,-6.36
2023-02-07 15:44:58.739418,0.12,0.28,-6.27
2023-02-07 15:44:58.749836,0.08,0.33,-6.32
2023-02-07 15:44:58.760765,0.09,0.32,-6.31
2023-02-07 15:44:58.769284,0.13,0.32,-6.32
2023-02-07 15:44:58.780002,0.11,0.32,-6.31
2023-02-07 15:44:58.790538,0.12,0.30,-6.35
2023-02-07 15:44:58.798811,0.14,0.31,-6.42
2023-02-07 15:44:58.809748,0.13,0.33,-6.51
2023-02-07 15:44:58.820554,0.14,0.34,-6.57
2023-02-07 15:44:58.828891,0.09,0.39,-6.59
2023-02-07 15:44:58.839596,0.10,0.42,-6.61
2023-02-07 15:44:58.850375,0.13,0.39,-6.61
2023-02-07 15:44:58.858619,0.11,0.45,-6.55
2023-02-07 15:44:58.869704,0.16,0.41,-6.58
2023-02-07 15:44:58.877740,0.15,0.37,-6.59
2023-02-07 15:44:58.888568,0.18,0.31,-6.60
2023-02-07 15:44:58.899482,0.16,0.30,-6.58
2023-02-07 15:44:58.907874,0.13,0.37,-6.57
2023-02-07 15:44:58.920004,0.13,0.36,-6.53
2023-02-07 15:44:58.926617,0.15,0.38,-6.49
2023-02-07 15:44:58.938514,0.16,0.39,-6.45
2023-02-07 15:44:58.948400,0.14,0.34,-6.41
2023-02-07 15:44:58.956909,0.21,0.29,-6.40
2023-02-07 15:44:58.967429,0.24,0.29,-6.36
2023-02-07 15:44:58.975760,0.20,0.29,-6.30
2023-02-07 15:44:58.986983,0.18,0.33,-6.22
2023-02-07 15:44:58.997398,0.15,0.37,-6.23
2023-02-07 15:44:59.006377,0.12,0.39,-6.26
2023-02-07 15:44:59.016550,0.10,0.41,-6.27
2023-02-07 15:44:59.027331,0.04,0.39,-6.28
2023-02-07 15:44:59.036022,0.04,0.38,-6.31
2023-02-07 15:44:59.046952,0.06,0.34,-6.37
2023-02-07 15:44:59.054712,0.02,0.36,-6.48
2023-02-07 15:44:59.065323,0.00,0.36,-6.48
2023-02-07 15:44:59.076232,0.01,0.36,-6.52
2023-02-07 15:44:59.084434,-0.00,0.41,-6.47
2023-02-07 15:44:59.095287,0.04,0.45,-6.45
2023-02-07 15:44:59.106661,0.09,0.42,-6.45
2023-02-07 15:44:59.114406,0.11,0.41,-6.50
2023-02-07 15:44:59.125237,0.09,0.39,-6.47
2023-02-07 15:44:59.133593,0.06,0.33,-6.53
2023-02-07 15:44:59.144275,0.07,0.34,-6.57
2023-02-07 15:44:59.155042,0.08,0.37,-6.60
2023-02-07 15:44:59.163374,0.07,0.38,-6.57
2023-02-07 15:44:59.174613,0.03,0.44,-6.50
2023-02-07 15:44:59.184960,0.05,0.44,-6.45
2023-02-07 15:44:59.193359,0.10,0.36,-6.46
2023-02-07 15:44:59.204081,0.10,0.40,-6.56
2023-02-07 15:44:59.212306,0.11,0.39,-6.53
2023-02-07 15:44:59.223071,0.11,0.38,-6.52
2023-02-07 15:44:59.233952,0.06,0.33,-6.47
2023-02-07 15:44:59.242145,0.12,0.35,-6.52
2023-02-07 15:44:59.256618,0.08,0.34,-6.59
2023-02-07 15:44:59.263932,0.14,0.30,-6.60
2023-02-07 15:44:59.272557,0.11,0.30,-6.52
2023-02-07 15:44:59.282876,0.08,0.34,-6.51
2023-02-07 15:44:59.291207,0.09,0.36,-6.45
2023-02-07 15:44:59.302012,0.06,0.41,-6.47
2023-02-07 15:44:59.312902,0.05,0.42,-6.48
2023-02-07 15:44:59.322528,0.09,0.43,-6.46
2023-02-07 15:44:59.350155,0.10,0.38,-6.41
2023-02-07 15:44:59.351079,0.10,0.36,-6.45
2023-02-07 15:44:59.352073,0.11,0.33,-6.45
2023-02-07 15:44:59.363372,0.13,0.37,-6.38
2023-02-07 15:44:59.378305,0.11,0.39,-6.33
2023-02-07 15:44:59.392777,0.07,0.41,-6.28
2023-02-07 15:44:59.393470,0.08,0.37,-6.29
2023-02-07 15:44:59.400988,0.16,0.33,-6.35
2023-02-07 15:44:59.414586,0.18,0.31,-6.39
2023-02-07 15:44:59.424993,0.21,0.27,-6.44
2023-02-07 15:44:59.431899,0.20,0.28,-6.51
2023-02-07 15:44:59.440847,0.19,0.32,-6.52
2023-02-07 15:44:59.472878,0.17,0.37,-6.55
2023-02-07 15:44:59.473873,0.11,0.37,-6.56
2023-02-07 15:44:59.474574,0.12,0.40,-6.60
2023-02-07 15:44:59.478799,0.15,0.36,-6.55
2023-02-07 15:44:59.490376,0.18,0.38,-6.47
2023-02-07 15:44:59.500518,0.20,0.32,-6.47
2023-02-07 15:44:59.508698,0.22,0.30,-6.50
2023-02-07 15:44:59.519557,0.19,0.30,-6.53
2023-02-07 15:44:59.527910,0.14,0.34,-6.51
2023-02-07 15:44:59.539023,0.12,0.40,-6.50
2023-02-07 15:44:59.549518,0.10,0.39,-6.45
2023-02-07 15:44:59.558224,0.16,0.37,-6.40
2023-02-07 15:44:59.568546,0.14,0.40,-6.41
2023-02-07 15:44:59.579429,0.12,0.30,-6.38
2023-02-07 15:44:59.589134,0.15,0.28,-6.35
2023-02-07 15:44:59.598458,0.15,0.29,-6.42
2023-02-07 15:44:59.606856,0.15,0.32,-6.48
2023-02-07 15:44:59.617618,0.11,0.34,-6.44
2023-02-07 15:44:59.628315,0.09,0.39,-6.43
2023-02-07 15:44:59.637642,0.13,0.40,-6.42
2023-02-07 15:44:59.647536,0.13,0.39,-6.43
2023-02-07 15:44:59.658234,0.17,0.30,-6.39
2023-02-07 15:44:59.666536,0.15,0.26,-6.38
2023-02-07 15:44:59.677402,0.16,0.27,-6.41
2023-02-07 15:44:59.687890,0.18,0.30,-6.51
2023-02-07 15:44:59.696737,0.11,0.33,-6.52
2023-02-07 15:44:59.707329,0.07,0.34,-6.49
2023-02-07 15:44:59.715562,0.11,0.33,-6.48
